Time,Source,Destination,Protocol,Length
62.622043,10.0.0.5,10.0.0.6,TCP,1057
94.181124,10.0.0.5,10.0.0.6,TCP,1057
9.526738,10.0.0.5,10.0.0.6,TCP,1057
17.198404,10.0.0.3,10.0.0.6,IPv4,1514
105.934187,10.0.0.5,10.0.0.6,TCP,1057
20.443989,10.0.0.3,10.0.0.6,IPv4,1514
44.039719,10.0.0.3,10.0.0.6,IPv4,1514
57.826132,10.0.0.3,10.0.0.6,IPv4,1514
84.17636,10.0.0.5,10.0.0.6,TCP,1057
54.557382,10.0.0.5,10.0.0.6,TCP,1057
103.186919,10.0.0.5,10.0.0.6,TCP,1057
35.998156,10.0.0.5,10.0.0.6,TCP,1057
1.74684,10.0.0.5,10.0.0.6,TCP,1057
67.32853,10.0.0.5,10.0.0.6,TCP,1057
16.443655,10.0.0.3,10.0.0.6,IPv4,1514
91.634693,10.0.0.5,10.0.0.6,TCP,1057
67.93747,10.0.0.5,10.0.0.6,TCP,1057
65.040343,10.0.0.3,10.0.0.6,IPv4,1514
39.069092,10.0.0.3,10.0.0.6,IPv4,1514
68.155482,10.0.0.3,10.0.0.6,IPv4,1514
64.027665,10.0.0.5,10.0.0.6,TCP,1057
38.551145,10.0.0.5,10.0.0.6,TCP,1057
50.308516,10.0.0.3,10.0.0.6,IPv4,1514
80.580111,10.0.0.5,10.0.0.6,TCP,1057
35.893422,10.0.0.5,10.0.0.6,TCP,1057
97.090008,10.0.0.5,10.0.0.6,TCP,1057
68.898285,10.0.0.5,10.0.0.6,TCP,1057
54.51838,10.0.0.3,10.0.0.6,IPv4,1514
106.380738,10.0.0.5,10.0.0.6,TCP,1057
1.532196,10.0.0.5,10.0.0.6,TCP,1057
99.064608,10.0.0.5,10.0.0.6,TCP,1057
29.872196,10.0.0.3,10.0.0.6,IPv4,1514
96.062944,10.0.0.5,10.0.0.6,TCP,1057
34.460975,10.0.0.5,10.0.0.6,TCP,1057
40.735399,10.0.0.5,10.0.0.6,TCP,1057
3.260954,10.0.0.5,10.0.0.6,TCP,1057
55.901155,10.0.0.5,10.0.0.6,TCP,1057
13.293918,10.0.0.3,10.0.0.6,IPv4,1514
84.676977,10.0.0.5,10.0.0.6,TCP,1057
73.213865,10.0.0.3,10.0.0.6,IPv4,1514
73.857309,10.0.0.5,10.0.0.6,TCP,1057
38.843185,10.0.0.5,10.0.0.6,TCP,1057
65.289081,10.0.0.3,10.0.0.6,IPv4,1514
73.712499,10.0.0.3,10.0.0.6,IPv4,1514
105.477497,10.0.0.5,10.0.0.6,TCP,1057
97.719822,10.0.0.5,10.0.0.6,TCP,1057
106.679774,10.0.0.5,10.0.0.6,TCP,1057
95.036885,10.0.0.5,10.0.0.6,TCP,1057
51.916735,10.0.0.3,10.0.0.6,IPv4,1514
43.929503,10.0.0.5,10.0.0.6,TCP,1057
32.789789,10.0.0.3,10.0.0.6,IPv4,1514
0.916882,10.0.0.5,10.0.0.6,TCP,1057
37.484441,10.0.0.4,10.0.0.6,TCP,954
73.937008,10.0.0.5,10.0.0.6,TCP,1057
70.532491,10.0.0.3,10.0.0.6,IPv4,1514
80.146294,10.0.0.3,10.0.0.6,IPv4,1514
87.021777,10.0.0.5,10.0.0.6,TCP,1057
3.332652,10.0.0.3,10.0.0.6,IPv4,1514
42.03907,10.0.0.3,10.0.0.6,IPv4,1514
32.334856,10.0.0.5,10.0.0.6,TCP,1057
95.519277,10.0.0.5,10.0.0.6,TCP,1057
18.153251,10.0.0.3,10.0.0.6,IPv4,1514
39.159389,10.0.0.5,10.0.0.6,TCP,1057
36.967498,10.0.0.3,10.0.0.6,IPv4,574
105.688835,10.0.0.5,10.0.0.6,TCP,1057
1.086209,10.0.0.3,10.0.0.6,IPv4,574
50.729717,10.0.0.3,10.0.0.6,IPv4,1514
30.482274,10.0.0.5,10.0.0.6,TCP,1057
36.637031,10.0.0.5,10.0.0.6,TCP,1057
30.717308,10.0.0.3,10.0.0.6,TCP,574
70.890279,10.0.0.3,10.0.0.6,IPv4,1514
108.555947,10.0.0.5,10.0.0.6,TCP,1057
18.888572,10.0.0.5,10.0.0.6,TCP,1057
39.53127,10.0.0.5,10.0.0.6,TCP,1057
11.705351,10.0.0.5,10.0.0.6,TCP,1057
12.944779,10.0.0.5,10.0.0.6,TCP,1057
104.545482,10.0.0.5,10.0.0.6,TCP,1057
50.398827,10.0.0.5,10.0.0.6,TCP,1057
42.3999,10.0.0.5,10.0.0.6,TCP,1057
73.501092,10.0.0.5,10.0.0.6,TCP,1057
21.168218,10.0.0.3,10.0.0.6,IPv4,1514
99.661458,10.0.0.5,10.0.0.6,TCP,1057
90.400141,10.0.0.5,10.0.0.6,TCP,1057
103.145118,10.0.0.5,10.0.0.6,TCP,1057
107.342392,10.0.0.5,10.0.0.6,TCP,1057
85.04003,10.0.0.5,10.0.0.6,TCP,1057
9.550745,10.0.0.5,10.0.0.6,TCP,1057
4.251266,10.0.0.3,10.0.0.6,IPv4,1514
36.02246,10.0.0.5,10.0.0.6,TCP,1057
28.096458,10.0.0.5,10.0.0.6,TCP,1057
67.313231,10.0.0.5,10.0.0.6,TCP,1057
85.55174,10.0.0.5,10.0.0.6,TCP,1057
13.698893,10.0.0.3,10.0.0.6,IPv4,1514
0.663761,10.0.0.3,10.0.0.6,IPv4,1514
31.512043,10.0.0.5,10.0.0.6,TCP,1057
22.366005,10.0.0.5,10.0.0.6,TCP,1057
38.951949,10.0.0.3,10.0.0.6,IPv4,1514
43.927913,10.0.0.3,10.0.0.6,IPv4,1514
17.7107,10.0.0.3,10.0.0.6,IPv4,1514
65.16196,10.0.0.5,10.0.0.6,TCP,1057
23.543781,10.0.0.3,10.0.0.6,IPv4,1514
24.75986,10.0.0.3,10.0.0.6,IPv4,1514
2.646866,10.0.0.3,10.0.0.6,IPv4,1514
64.593203,10.0.0.3,10.0.0.6,IPv4,1514
59.305779,10.0.0.5,10.0.0.6,TCP,1057
100.005463,10.0.0.5,10.0.0.6,TCP,1057
100.9453,10.0.0.5,10.0.0.6,TCP,1057
50.380559,10.0.0.3,10.0.0.6,IPv4,1514
98.021195,10.0.0.5,10.0.0.6,TCP,1057
38.997288,10.0.0.5,10.0.0.6,TCP,1057
40.975877,10.0.0.5,10.0.0.6,TCP,1057
72.903533,10.0.0.5,10.0.0.6,TCP,1057
30.909499,10.0.0.5,10.0.0.6,TCP,1057
91.638922,10.0.0.5,10.0.0.6,TCP,1057
90.500925,10.0.0.5,10.0.0.6,TCP,1057
94.415901,10.0.0.5,10.0.0.6,TCP,1057
48.685652,10.0.0.3,10.0.0.6,IPv4,1514
100.430732,10.0.0.5,10.0.0.6,TCP,1057
1.215883,10.0.0.3,10.0.0.6,IPv4,1514
85.985021,10.0.0.5,10.0.0.6,TCP,1057
12.575327,10.0.0.5,10.0.0.6,TCP,1057
27.86451,10.0.0.3,10.0.0.6,IPv4,1514
23.802696,10.0.0.5,10.0.0.6,TCP,1057
