Time,Source,Destination,Protocol,Length
38.951949,10.0.0.3,10.0.0.6,IPv4,1514
38.997288,10.0.0.5,10.0.0.6,TCP,1057
39.069092,10.0.0.3,10.0.0.6,IPv4,1514
39.159389,10.0.0.5,10.0.0.6,TCP,1057
39.53127,10.0.0.5,10.0.0.6,TCP,1057
40.735399,10.0.0.5,10.0.0.6,TCP,1057
40.975877,10.0.0.5,10.0.0.6,TCP,1057
41.152268,10.0.0.3,10.0.0.6,IPv4,1514
41.548363,10.0.0.3,10.0.0.6,IPv4,1514
42.03907,10.0.0.3,10.0.0.6,IPv4,1514
42.370897,10.0.0.5,10.0.0.6,TCP,1057
42.3999,10.0.0.5,10.0.0.6,TCP,1057
43.762623,10.0.0.5,10.0.0.6,TCP,1057
43.850954,10.0.0.3,10.0.0.6,IPv4,1514
43.927913,10.0.0.3,10.0.0.6,IPv4,1514
43.929503,10.0.0.5,10.0.0.6,TCP,1057
44.039719,10.0.0.3,10.0.0.6,IPv4,1514
44.471341,10.0.0.5,10.0.0.6,TCP,1057
44.660464,10.0.0.3,10.0.0.6,IPv4,1514
45.005243,10.0.0.3,10.0.0.6,IPv4,1514
45.141748,10.0.0.5,10.0.0.6,TCP,1057
45.544888,10.0.0.5,10.0.0.6,TCP,1057
45.647196,10.0.0.3,10.0.0.6,IPv4,1514
46.959078,10.0.0.5,10.0.0.6,TCP,1057
47.255756,10.0.0.5,10.0.0.6,TCP,1057
47.453005,10.0.0.3,10.0.0.6,IPv4,1514
47.549967,10.0.0.3,10.0.0.6,IPv4,1514
48.035828,10.0.0.3,10.0.0.6,IPv4,1514
48.685652,10.0.0.3,10.0.0.6,IPv4,1514
49.45309,10.0.0.5,10.0.0.6,TCP,1057
50.174813,10.0.0.5,10.0.0.6,TCP,1057
50.308516,10.0.0.3,10.0.0.6,IPv4,1514
50.380559,10.0.0.3,10.0.0.6,IPv4,1514
50.398827,10.0.0.5,10.0.0.6,TCP,1057
50.61662,10.0.0.4,10.0.0.6,TCP,954
50.617829,10.0.0.4,10.0.0.6,TCP,954
50.729717,10.0.0.3,10.0.0.6,IPv4,1514
50.945444,10.0.0.5,10.0.0.6,TCP,1057
51.849955,10.0.0.3,10.0.0.6,IPv4,1514
51.916735,10.0.0.3,10.0.0.6,IPv4,1514
53.5078,10.0.0.5,10.0.0.6,TCP,1057
53.97652,10.0.0.3,10.0.0.6,IPv4,1514
54.068326,10.0.0.5,10.0.0.6,TCP,1057
54.51838,10.0.0.3,10.0.0.6,IPv4,1514
54.557382,10.0.0.5,10.0.0.6,TCP,1057
54.701216,10.0.0.5,10.0.0.6,TCP,1057
55.149871,10.0.0.3,10.0.0.6,IPv4,1514
55.822018,10.0.0.3,10.0.0.6,IPv4,1514
